Attrs.Name.Value,Attrs.Name Kana.Value,Attrs.Address.Value,Attrs.Latitude.Value,Attrs.Longitude.Value,Attrs.Telephone Number.Value,Attrs.City.Value,Attrs.City Code.Value,Attrs.Prefecture.Value,Attrs.Max Occupancy Capacity.Value
中諏訪公園,ナカスワコウエン,長崎県大村市諏訪一丁目48-1,32.92444444,129.9633333,0957-53-4111,大村市,422053,長崎県,想定なし
中通り街区公園,ナカドオリガイクコウエン,長崎県西彼杵郡時津町西時津郷199-1,32.836541,129.86166,,時津町,423084,長崎県,
中部中学校,チュウブチュウガッコウ,長崎県平戸市紐差町363,33.28508071,129.472394,0950-28-0026,平戸市,422070,長崎県,870
中部中学校グラウンド,チュウブチュウガッコウグラウンド,長崎県平戸市紐差町363,33.28467711,129.4727159,0950-28-0026,平戸市,422070,長崎県,
中部地区コミュニティセンター,チュウブチクコミュニティセンター,長崎県佐世保市光月町6-17,33.17314712,129.7245513,0956-25-2360,佐世保市,422029,長崎県,130
中部市民運動場,チュウブシミンウンドウジョウ,長崎県平戸市紐差町1108,33.29106002,129.4740655,0950-22-4111,平戸市,422070,長崎県,
中里中学校,ナカザトチュウガッコウ,長崎県佐世保市中里町905,33.20363058,129.6886629,0956-47-2217,佐世保市,422029,長崎県,5760
中里中学校,ナカザトチュウガッコウ,長崎県佐世保市中里町905,33.20453442,129.6902908,0956-47-2217,佐世保市,422029,長崎県,440
中里小学校,ナカザトショウガッコウ,長崎県佐世保市中里町356,33.2029803,129.683762,0956-47-2204,佐世保市,422029,長崎県,550
中里小学校,ナカザトショウガッコウ,長崎県佐世保市中里町356,33.20268132,129.6833161,0956-47-2204,佐世保市,422029,長崎県,2830
中里皆瀬地区コミュニティセンター,ナカザトカイゼチクコミュニティセンター,長崎県佐世保市上本山町1228-1,33.21062589,129.6955802,0956-40-7135,佐世保市,422029,長崎県,340
中野ふれあい会館,ナカノフレアイカイカン,長崎県平戸市中野大久保町796-1,33.33475195,129.5114753,0950-22-4111,平戸市,422070,長崎県,225
中野中学校,ナカノチュウガッコウ,長崎県平戸市中野大久保町1096,33.33849034,129.5107741,0950-24-2620,平戸市,422070,長崎県,673
中野中学校グラウンド,ナカノチュウガッコウグラウンド,長崎県平戸市中野大久保町1096,33.33803935,129.5119889,0950-24-2620,平戸市,422070,長崎県,
中野地区コミュニティ消防センター,ナカノチクコミュニティショウボウセンター,長崎県南松浦郡新上五島町鯛ノ浦郷338番地14,32.96623617,129.100046,,新上五島町,424111,長崎県,15
中野小学校,ナカノショウガッコウ,長崎県平戸市中野大久保町888,33.33478022,129.5124806,0950-24-2606,平戸市,422070,長崎県,879
中野小学校グラウンド,ナカノショウガッコウグラウンド,長崎県平戸市中野大久保町888,33.33439926,129.5123089,0950-24-2606,平戸市,422070,長崎県,
丸尾公園,マルオコウエン,長崎県西彼杵郡長与町高田郷2498-21,32.815027,129.850528,,長与町,423076,長崎県,487
丸尾公園,マルオコウエン,長崎県長崎市丸尾町1,32.748802,129.862577,,長崎市,422011,長崎県,2128
丸尾生活館,マルオセイカツカン,長崎県南松浦郡新上五島町丸尾郷731番地2,33.006266,129.092408,,新上五島町,424111,長崎県,102
丸尾第3公園,マルオダイサンコウエン,長崎県西彼杵郡長与町高田郷2411-7,32.812506,129.849049,,長与町,423076,長崎県,497
丸山公園,マルヤマコウエン,長崎県長崎市寄合町1,32.741002,129.879476,,長崎市,422011,長崎県,1207
丸木緑地公園,マルキリョクチコウエン,長崎県五島市福江町1190番地63,32.700626,128.84933,,五島市,422118,長崎県,
久原公園,クバラコウエン,長崎県大村市久原二丁目1201-3,32.89305556,129.9697222,0957-53-4111,大村市,422053,長崎県,想定なし
久原地区多目的研修集会施設,クバラチクタモクテキシュウカイシセツ,上県町久原160-1,34.51529202,129.3115183,,対馬市,422096,長崎県,29
久和生活館,クワセイカツカン,厳原町久和3,34.12995598,129.2593585,0920-57-0960,対馬市,422096,長崎県,35
久喜地区住民センター,クキチクジュウミンセンター,壱岐市石田町久喜触181番地,33.738824,129.732859,,壱岐市,422100,長崎県,
久根へき地保健福祉館,クネヘキチホケンフクシカン,厳原町久根田舎467,34.17427329,129.1926001,0920-57-1172,対馬市,422096,長崎県,35
久田中学校,クタチュウガッコウ,厳原町久田381-1,34.18241986,129.2796853,0920-52-5071,対馬市,422096,長崎県,227
久田中学校体育館,クタチュウガッコウタイイクカン,厳原町久田381-1,34.18259293,129.2789772,,対馬市,422096,長崎県,316
久田公民館,クタコウミンカン,厳原町久田718,34.18666991,129.2839712,,対馬市,422096,長崎県,12
久田学園佐世保女子高等学校,ヒサタガクエンサセボジョシコウトウガッコウ,長崎県佐世保市比良町21-1,33.18029281,129.7112989,0956-22-4349,佐世保市,422029,長崎県,6620
久田学園佐世保女子高等学校,ヒサタガクエンサセボジョシコウトウガッコウ,長崎県佐世保市比良町21-1,33.18040969,129.7107637,0956-22-4349,佐世保市,422029,長崎県,170
久田小学校,クタショウガッコウ,厳原町久田426,34.18480182,129.2799433,0920-52-0226,対馬市,422096,長崎県,240
久田小学校体育館,クタショウガッコウタイイクカン,厳原町久田426,34.18521896,129.2802383,,対馬市,422096,長崎県,329
久留里児童公園,クルリジドウコウエン,長崎県西彼杵郡時津町久留里郷1009-3,32.836836,129.83852,,時津町,423084,長崎県,
久留里緑地公園,クルリリョクチコウエン,長崎県西彼杵郡時津町久留里郷373-2,32.838785,129.84029,,時津町,423084,長崎県,
久賀小中学校,ヒサカショウチュウガッコウ,長崎県五島市久賀町245番地8,32.791901,128.869536,,五島市,422118,長崎県,50
久須保生活館,クスボセイカツカン,美津島町久須保305,34.2948176,129.3614252,,対馬市,422096,長崎県,34
乙宮小学校,オトミヤショウガッコウ,豊玉町曽1,34.41844471,129.3652316,0920-58-0160,対馬市,422096,長崎県,154
乙宮小学校体育館,オトミヤショウガッコウタイイクカン,豊玉町曽1,34.41799333,129.3647434,,対馬市,422096,長崎県,221
九十九地区コミュニティセンター,ツクモチクコミュニティセンター,長崎県佐世保市下船越町306-7,33.13688959,129.6980683,0956-28-0216,佐世保市,422029,長崎県,90
九州文化学園小中学校,キュウシュウブンカガクエンショウチュウガッコウ,長崎県佐世保市花園町10-1,33.1819305,129.7241543,0956-37-8100,佐世保市,422029,長崎県,3750
九州文化学園小中学校,キュウシュウブンカガクエンショウチュウガッコウ,長崎県佐世保市花園町10-1,33.1828511,129.7233675,0956-37-8100,佐世保市,422029,長崎県,220
九州文化学園高等学校,キュウシュウブンカガクエンコウトウガッコウ,長崎県佐世保市椎木町600,33.17935208,129.6726269,0956-26-2323,佐世保市,422029,長崎県,3240
九州文化学園高等学校,キュウシュウブンカガクエンコウトウガッコウ,長崎県佐世保市椎木町600,33.17979931,129.6723942,0956-26-2323,佐世保市,422029,長崎県,480
二丁間公園,ニチョウマコウエン,長崎県西彼杵郡長与町嬉里郷130-16,32.829586,129.871389,,長与町,423076,長崎県,1374
五根緒漁村ｾﾝﾀｰ,ゴネオギョソンセンター,上対馬町五根緒494先埋立地,34.59735898,129.4729191,,対馬市,422096,長崎県,42
井口地区集会施設,イグチチクシュウカイシセツ,上県町佐護北里667,34.62699873,129.3476639,,対馬市,422096,長崎県,23
井崎公民館,イザキコウミンカン,長崎県諫早市小長井町井崎725,32.9325,130.1933333,%280957%2922-1500,諫早市,422045,長崎県,150人%282平方ﾒｰﾄﾙあたり1人%29
京泊公園,キョウドマリコウエン,長崎県長崎市京泊3-36,32.825333,129.772656,,長崎市,422011,長崎県,28406
仁位へき地保育所,ニイヘキチホイクショ,豊玉町仁位1462-1,34.3965995,129.3163773,0920-58-1518,対馬市,422096,長崎県,40
仁位生活館,ニイセイカツカン,豊玉町仁位1366,34.39705099,129.3166455,,対馬市,422096,長崎県,23
仁田ノ内地区集会施設,ニタノウチチクシュウカイシセツ,上県町佐護南里527,34.61266243,129.3534825,,対馬市,422096,長崎県,28
仁田中央公園,ニタチュウオウコウエン,長崎県長崎市稲田町53-2,32.737827,129.878428,,長崎市,422011,長崎県,858
仁田中学校,ニタチュウガッコウ,上県町樫滝702,34.52989917,129.34788,0920-85-0988,対馬市,422096,長崎県,152
仁田中学校体育館,ニタチュウガッコウタイイクカン,上県町樫滝702,34.5302704,129.348513,,対馬市,422096,長崎県,319
仁田保育所,ニタホイクショ,上県町樫滝675-第1,34.52963837,129.349874,0920-85-0504,対馬市,422096,長崎県,43
仁田地区ｺﾐｭﾆﾃｨｰｾﾝﾀｰ,ニタチクコミュニティーセンター,上県町樫滝1061-1,34.53082214,129.3495472,0920-85-1818,対馬市,422096,長崎県,194
仁田小学校,ニタショウガッコウ,上県町樫滝326,34.531552,129.3544138,0920-85-0004,対馬市,422096,長崎県,164
仁田小学校体育館,ニタショウガッコウタイイクカン,上県町樫滝326,34.53111891,129.3540705,,対馬市,422096,長崎県,301
仁田窓口ｾﾝﾀｰ,ニタマドグチセンター,上県町樫滝493-1,34.53365555,129.3496931,0920-85-0001,対馬市,422096,長崎県,83
今福中学校,イマブクチュウカッコウ,松浦市今福町浦免431番地5,33.353051,129.766132,0956-74-0044,松浦市,422088,長崎県,760
今福小学校,イマブクショウガッコウ,松浦市今福町東免16番地,33.349976,129.768337,0956-74-0041,松浦市,422088,長崎県,500
今福高齢者コミュニティセンター,イマブクコウレイシャコミュニティセンター,松浦市今福町浦免375番地,33.351768,129.765218,0956-74-0883,松浦市,422088,長崎県,300
今里公民館,イマザトコウミンカン,長崎県南松浦郡新上五島町今里郷195番地13,32.96061914,129.0486281,,新上五島町,424111,長崎県,100
今里小学校,イマザトショウガッコウ,美津島町今里291,34.29045189,129.224687,0920-53-2182,対馬市,422096,長崎県,84
今里小学校体育館,イマザトショウガッコウタイイクカン,美津島町今里291,34.29045189,129.224687,,対馬市,422096,長崎県,329
今里小学校体育館,イマザトショウガッコウタイイクカン,長崎県南松浦郡新上五島町今里郷245番地9,32.959611,129.048393,,新上五島町,424111,長崎県,340
今里漁民ｾﾝﾀｰ,イマザトギョミンセンター,美津島町今里168-1,34.28723517,129.218577,,対馬市,422096,長崎県,47
以下宿広場,イガヤドヒロバ,長崎県長崎市以下宿町1932,32.609047,129.793682,,長崎市,422011,長崎県,1300
以善区公民館,イヨシクコウミンカン,長崎県平戸市田平町以善免827,33.31722298,129.5842031,,平戸市,422070,長崎県,174
伊勢町公園,イセマチコウエン,長崎県大村市西本町493-2,32.905,129.9583333,0957-53-4111,大村市,422053,長崎県,想定なし
伊奈住民ｾﾝﾀｰ,イナジュウミンセンター,上県町伊奈1279-3,34.5602261,129.3137003,0920-85-0831,対馬市,422096,長崎県,93
伊奈老人憩いの家,イナロウジンイコイノイエ,上県町伊奈1215,34.56102258,129.3157583,,対馬市,422096,長崎県,32
伊木力小学校 屋内運動場,イキリキショウガッコウオクナイウンドウジョウ,長崎県諫早市多良見町舟津1107-1,32.85888889,129.9291667,%280957%2944-1022,諫早市,422045,長崎県,308人%282平方ﾒｰﾄﾙあたり1人%29
伊王島小中学校グランド,イオウジマショウチュウガッコウグランド,長崎県長崎市伊王島1-3273,32.705823,129.776810,,長崎市,422011,長崎県,9122
似首公民館,ニタクビコウミンカン,長崎県南松浦郡新上五島町似首郷373番地10,33.01741447,129.0892322,,新上五島町,424111,長崎県,66
位之端漁村ｾﾝﾀｰ,イノハシギョソンセンター,豊玉町曽1052,34.43169172,129.3658967,,対馬市,422096,長崎県,51
住吉の杜そよかぜ公園,スミヨシノヤシロソヨカゼコウエン,長崎県長崎市泉1-14-16,32.793925,129.865681,,長崎市,422011,長崎県,
住吉中央公園,スミヨシチュウオウコウエン,長崎県長崎市住吉町2-27,32.790980,129.861066,,長崎市,422011,長崎県,
住吉公園,スミヨシコウエン,長崎県長崎市住吉町13,32.793141,129.861020,,長崎市,422011,長崎県,4227
住吉老人憩いの家,スミヨシロウジンイコイノ,美津島町鴨居瀬613-1,34.34133017,129.3906062,,対馬市,422096,長崎県,29
佐々中学校,サザチュウガッコウ,長崎県北松浦郡佐々町本田原免111,33.240128,129.652099,%280956%2962-3121,佐々町,423912,長崎県,
佐々小学校,サザショウガッコウ,長崎県北松浦郡佐々町中川原免111-1,33.250442,129.657946,%280956%2962-2076,佐々町,423912,長崎県,
佐々町公民館,サザチョウコウミンカン,長崎県北松浦郡佐々町本田原免123,33.238373,129.651922,%280956%2962-6294,佐々町,423912,長崎県,
佐々町文化会館,サザチョウブンカカイカン,長崎県北松浦郡佐々町本田原免146,33.238391,129.651117,%280956%2962-3101,佐々町,423912,長崎県,
佐々町民体育館,サザチョウミンタイイクカン,長崎県北松浦郡佐々町本田原免123,33.238697,129.652265,%280956%2962-6294,佐々町,423912,長崎県,
佐世保公園,サセボコウエン,長崎県佐世保市平瀬町13、湊町1000-5,33.17088235,129.7177558,0956-24-1111,佐世保市,422029,長崎県,20500
